8349,11659
1079,26148
1079,26146
1079,26147
2469,9041
5961,26248
821,6283
821,6282
6037,23106
8372,17717
1164,8891
1164,8877
227,26222
227,26220
39,26234
39,26232
4520,21979
4520,22010
4520,18076
4520,25139
4520,3361
4520,7386
741,25713
468,26270
468,26269
468,26273
468,26272
468,26271
8180,7681
247,26305
247,25729
247,24361
247,24366
247,24362
247,24367
247,24365
247,26299
247,26295
468,26412
8616,24745
7261,21020
8234,25510
8234,25512
468,17646
468,26145
468,22750
1355,7470
81,2167
1882,23365
6328,1623
2654,6553
2654,5061
2654,6552
2654,8578
2654,5060
2654,20489
2654,13840
2654,13832
314,26559
8414,21611
4544,5055
4544,5063
4544,5062
2385,21045
1605,3359
6547,25715
4822,2920
4822,21309
8161,13321
227,26406
227,26407
247,26570
247,26572
247,26575
247,26577
247,26580
247,26581
247,26583
247,26559
247,22307
247,22306
247,22308
247,22309
5047,17264
5047,17260
5047,17262
5047,25120
5047,20819
385,25510
385,25512
385,25511
385,25513
385,25514
5047,7146
8258,25104
5922,25649
1851,9034
1851,9036
1851,9040
133,15872
133,15868
133,5060
133,5053
246,25163
246,5066
246,5065
246,5059
246,5056
246,5055
246,5063
246,5064
246,5054
770,2523
830,6284
830,6282
247,26511
8586,9889
1851,20608
1851,9671
8434,25680
8434,25681
8434,25682
8434,25683
3529,20742
314,2926
314,2921
314,2917
727,26782
727,26807
727,26808
497,15539
497,26559
2712,26829
497,20049
497,20048
497,20044
497,20046
497,25120
497,26310
497,18372
497,18371
497,18373
497,18374
497,18375
497,9030
497,9031
497,9032
497,15978
497,15991
497,15992
497,15993
497,15979
497,15989
497,15988
497,15990
497,15987
497,17265
497,17263
497,17266
497,17267
497,17268
497,17260
497,17262
497,17261
398,26511
566,26029
566,26031
1441,26029
1441,26031
1882,25649
247,26836
247,26850
247,26608
247,26617
247,15871
247,11450
247,10419
247,10417
247,15870
247,10416
247,8892
247,14518
247,15872
247,15866
247,15867
247,15868
247,15869
247,10661
247,25653
247,17668
247,17675
247,17661
247,17674
247,17669
247,17670
247,17663
247,17672
247,17673
247,17662
247,17664
247,17665
247,17666
247,17671
247,17667
247,26469
247,14677
247,15732
247,15071
247,5749
3369,26029
3369,26031
1232,26029
1232,26031
870,26029
870,26031
7899,26029
7899,26031
7899,25090
247,26844
247,20279
497,8140
497,4189
497,20
497,5862
497,10381
497,16514
497,16513
497,16515
497,16516
497,16517
497,16518
7413,24815
7413,16358
7413,5201
7413,25104
7413,11246
8624,9765
8625,9058
5805,13405
5805,13411
5805,13407
5805,13408
5805,13412
5805,13413
5805,13410
5805,13409
5805,13406
5805,13400
5805,13403
8629,26029
144,16642
8632,1865
8632,1862
8632,1863
8632,1864
8632,1870
8632,1866
8632,1867
8632,1869
8632,1868
8632,14090
5611,26651
5611,26685
5611,26689
385,15584
385,15585
8569,7685
8569,7686
8569,7687
8633,7019
8633,18197
8634,12114
8448,21845
8637,9067
8638,6270
8639,1865
8639,1862
8639,1863
8639,1864
8639,1870
8639,1866
8639,1867
8639,1869
8639,1868
8637,9057
8639,11182
8639,11184
8639,11185
8639,11183
8639,11186
8637,7277
8637,7267
8637,21416
8637,25989
8637,25991
5546,12233
8637,9058
5546,8379
8640,8921
8640,8925
8446,485
8640,7389
8446,10143
8446,486
8626,25104
1851,11825
8626,19882
8626,19874
8626,19880
8626,19878
8626,19876
8626,19875
8626,22370
8626,5202
8626,5218
8626,5211
8626,5215
8637,2161
8643,1131
8643,105
8644,23996
8645,15808
8645,15768
8645,15767
497,26775
497,25149
497,22461
497,22462
497,22463
497,22474
497,23106
7266,26029
7266,17341
7266,26031
7266,17336
7266,10613
7266,25090
7266,1123
7266,10614
7266,1121
8440,26029
8440,26031
8451,26029
8451,26031
8606,26029
8606,26031
7906,26248
8446,20021
8648,23078
8648,23080
8648,23079
8648,23084
8648,23083
8648,23081
8648,23082
2837,803
8651,24745
8651,24742
8651,24743
8651,6196
8651,6189
8651,6194
8651,6198
8651,6197
8651,6192
8651,6193
8651,6195
8651,5049
8651,5050
8651,5054
8651,5055
8651,5056
8651,5057
8651,5058
8651,5060
8651,5061
8651,5062
8651,5063
8651,5064
8651,5065
8651,5066
8652,23078
8652,23080
8652,23079
8652,23084
8652,23083
8652,23081
8652,23082
4574,25113
7771,25113
8625,20762
8653,5055
8653,5063
8653,5062
8654,2161
8657,23611
8651,26958
8651,26966
8651,26961
247,26840
1155,8935
1155,10
8662,23078
8662,23079
8662,23080
8662,23084
8662,23083
8662,23081
8662,23082
8663,7396
8664,26029
8664,17341
8664,26031
8664,25090
8664,17336
8665,3793
8665,8229
8665,9856
7947,19731
7947,19730
468,26932
8667,24828
8666,9029
8669,23364
6317,14148
6317,9472
6317,15140
6317,2167
6317,2161
6317,2318
6317,17785
6317,14010
6317,10784
6317,10086
6317,8218
6317,7280
6317,17582
6317,17786
6317,7131
6317,12415
6317,8928
6317,10776
6317,10780
6317,16044
6317,13190
6317,11379
6317,3818
6317,6556
6317,2900
6317,13204
6317,5698
6317,1861
6317,8228
6317,17520
6317,7264
6317,18749
6317,15731
6317,1099
6317,10090
6317,14149
6317,14143
6317,22482
6317,19880
6317,13630
8667,11013
8667,13249
6317,1858
6317,20831
6317,16517
8671,7333
8672,9041
8672,9031
8672,9029
8672,9028
8672,9035
8672,9036
8672,9037
8672,9038
8672,9039
8672,9026
8672,9040
8672,9030
8672,9027
8672,9034
8672,9032
4520,7144
8672,25137
8672,25138
8672,25139
8672,21611
8672,21606
8672,20806
8672,10742
8672,10723
8672,10724
8672,10740
8672,10721
8672,10736
8672,10732
8672,10729
8673,23481
8674,13659
8675,9184
8675,9181
12,14723
8676,9057
8677,9058
8677,4640
8677,4641
2408,5202
2408,5214
2408,9765
2408,9769
2408,16358
5130,22141
5571,440
5571,10145
5571,485
5571,486
5571,438
5138,14147
753,25969
5138,9031
3483,24456
8680,19283
8680,5202
1010,17520
8616,2085
468,27020
468,27028
468,27033
468,27025
468,27022
468,27030
468,27023
468,27024
468,27029
468,27026
468,27027
8258,26976
8258,26977
8258,26979
8258,26978
8685,3389
8685,804
8685,1099
8685,3362
8685,13191
8686,25982
8686,4193
830,27020
447,3361
447,26463
447,26466
447,24978
6765,81
6765,82
6765,83
6765,84
6765,85
6765,86
6765,89
6765,90
8689,22807
8687,20781
8687,20782
8687,20786
8687,20783
8687,20788
8687,20789
8690,2162
8690,2163
8690,2164
8690,2165
8690,2166
8690,2167
8690,2161
8691,27022
8507,11871
8507,11866
8507,25862
8507,26069
8507,11869
8507,11867
8692,5523
8666,13629
8666,22557
6317,570
6317,20762
8692,5524
33,26794
33,7456
33,7452
33,7444
33,7453
33,7445
33,7455
8694,6276
8694,6282
8666,21417
497,27023
497,27020
497,27024
497,27022
497,27026
497,27033
497,27025
497,27028
497,27027
8697,14755
8697,523
8697,524
2264,8579
8698,21025
8698,21024
8698,21700
8698,21702
8698,21701
4746,6282
4746,6273
4746,6283
8700,21568
4746,9041
6317,24675
8701,17341
8702,19674
8703,19673
8703,19674
8704,2161
1,27023
1,27024
1,27022
1,27026
1,27033
1,27025
1,27027
1,27028
1,27029
1,27030
1,27020
8448,6553
8448,1860
8448,9499
5546,25511
5546,122
5546,3630
5546,12234
5546,1675
8707,12205
8707,12206
8707,22807
8709,26961
8711,9296
8697,525
8712,17336
8712,26301
8712,21896
8712,9074
8712,9077
247,27020
247,23106
8714,24454
8714,24456
6954,10414
1605,25149
1605,22461
1605,22473
8711,26991
566,27213
870,27213
8451,27213
8715,5063
7899,27213
8716,13839
1232,27213
566,27200
566,26208
468,27179
227,26894
8717,19083
8718,9066
8720,22807
8720,22808
8720,22801
8720,22805
8720,22797
8720,22800
8720,22798
8720,22799
8720,22804
8720,22806
8720,22802
8720,12472
8720,12473
8720,12474
8720,12475
8720,12476
8720,12477
8720,12478
8720,12479
8720,12480
8720,12481
8720,12482
8722,19878
8722,19879
8723,24701
8724,27025
8725,20574
5740,25731
8726,24746
8726,24749
1882,13833
4746,8722
4746,8719
4746,8721
107,27213
107,26029
107,25090
107,17336
107,26031
107,17341
2591,7680
2591,7681
2591,7682
2591,7683
2591,7674
2591,7675
2591,7676
2591,7677
2591,7678
2591,7679
2591,27205
8728,27024
1366,10146
1366,10142
1366,10141
1366,440
1366,10144
1366,10145
1366,485
1366,478
1366,10143
1366,486
1366,439
1366,437
1366,438
1366,479
1366,442
1366,443
1366,441
1366,482
1366,446
1366,444
1366,445
1366,447
1366,483
1366,481
1366,480
1366,492
1366,491
1366,489
1366,487
1366,488
1366,484
1366,493
1366,490
8729,26511
2375,5059
2375,5056
2375,5055
2591,21417
2591,22556
2591,21613
2591,21568
2591,22370
8730,1716
8730,26511
8730,1717
8730,1718
8730,1711
8730,1701
8730,1691
8730,1714
8730,1715
8730,1709
8730,1703
8730,1702
8730,1710
8730,1704
8730,1708
8730,1705
8730,1713
8730,1712
8730,1707
8730,1706
8730,1693
8730,1697
8730,1700
8730,1694
8730,1695
8730,1692
8730,1698
8730,1699
8730,1696
8730,1861
8730,26275
8733,19673
8733,19674
247,27240
247,27238
2788,16638
774,25163
8735,10143
774,26775
774,26275
774,20349
8739,5058
8739,21691
8738,18169
8616,2402
8657,25911
246,27020
246,27023
246,27024
246,27022
246,27026
246,27033
246,27025
246,27027
246,27028
246,27029
246,27030
8743,21024
8742,6271
8742,6277
8742,6268
8742,9028
8742,9034
966,14615
8742,1861
8742,1860
8742,2447
8742,5457
8742,1703
8742,9027
8744,26935
8745,13032
8745,13026
8745,13031
8745,4654
8745,4656
8745,9758
8745,9239
8745,9232
8745,5741
8745,13172
8746,9026
8747,25862
8747,26066
8747,26068
8748,14723
8724,21568
8724,21676
8724,13630
8751,27213
8751,17341
8751,26029
8751,17336
8751,26031
8751,10613
8751,25090
8751,1121
8751,10614
8751,1123
8724,21416
8746,27205
6563,25691
774,25925
227,26302
8754,24707
8754,24708
8754,24712
8754,24710
8754,24705
8754,24711
8754,24709
8754,24706
8258,7232
8626,26976
8743,14275
8743,21025
8743,8761
8743,8410
8743,21415
8757,26352
8757,22179
8757,22183
8757,22181
8757,22180
8757,22182
8739,8220
8757,25998
8757,25993
8757,25996
8757,25995
8757,25989
8757,25991
8757,25997
8757,4200
8757,4202
8757,4196
8757,4194
8757,4195
8757,4189
8757,4201
8757,4197
8757,4192
8757,4198
8757,4199
8757,4188
8739,27020
8739,27023
8757,4186
8739,27024
8757,4191
8739,27022
8739,27033
8739,27025
8739,27030
8758,24074
8739,9041
8739,9037
8739,9038
8739,9031
8739,9030
8739,9027
8760,17584
8739,7144
8739,14615
8739,19547
8739,1264
8739,23739
8739,19841
8739,15586
8764,2301
468,27215
8765,6197
8765,7680
8765,5055
8765,5064
8765,13334
8765,6192
8765,6195
8765,7674
8765,5054
8765,5065
8765,27205
8765,5066
8765,11387
8765,2161
8446,27389
8446,27189
8446,26058
8446,26056
8446,6556
8446,6553
8446,14477
8766,27213
8766,17341
8766,26029
8766,17336
8766,26031
8766,10613
8766,25090
8766,1123
8766,10614
8766,1121
3369,27213
1441,27213
532,27213
532,26031
532,26029
8440,27213
4520,27022
33,27023
33,27020
33,27024
33,27026
33,27033
33,27022
33,27027
33,27028
33,27029
317,24745
317,24746
317,24749
317,24742
317,24743
8768,26345
8768,14377
8768,14376
4520,6552
4520,6556
8761,9040
8770,6821
6317,27213
51,6555
8772,2264
8685,26029
8685,1123
8685,9041
8685,18486
8685,9032
8685,9034
8625,27213
8625,27310
8774,27213
8774,17341
8774,26029
8775,24458
8774,17336
8774,26031
8774,10613
8774,25090
8774,1123
8774,10614
8774,1121
447,27205
8777,19114
8777,19111
8777,19110
8777,27205
8777,5066
8777,5065
8777,5059
8777,5056
8777,5055
8777,5063
8777,27023
8777,27024
8777,27022
8777,27026
8777,27033
8777,27025
8777,13005
8777,14214
8777,14213
8777,14210
8777,14212
8777,9041
8777,9040
8777,9026
8777,9039
8777,9036
8778,525
8780,23078
8780,23079
8780,23080
8780,23084
8780,23083
8780,23081
8780,23082
8743,22370
8732,9041
8732,9040
8732,9026
8732,9035
8783,25692
8783,25691
8783,25689
8783,25690
8783,25693
8616,27213
8616,17341
8784,9058
8784,9064
8784,9071
8784,9074
8784,9067
8786,27213
8786,17341
8786,26029
8786,17336
8786,26031
8786,10613
8786,25090
8786,1123
8786,10614
8786,1121
8787,27205
8787,5066
8787,5065
8787,5063
8787,5061
8787,5050
8787,5054
8787,5057
8787,5049
8787,5051
8787,6279
8787,6271
8787,6277
8787,6257
8787,6267
8787,6262
8787,6276
8787,6274
8787,6264
8787,6270
8787,6269
8787,6268
8787,6266
8787,6265
8787,6259
8789,25435
8790,9041
7019,20738
1502,27096
862,9041
2335,13370
5849,1978
8791,15872
8792,22808
8792,22801
8792,22805
8792,22797
8792,22800
8792,22798
8792,22807
8792,22799
8792,22804
8792,22803
8792,22806
8792,22802
8792,12472
8792,12473
8792,12474
8792,12477
8792,12478
8792,12475
8792,12479
8792,12476
8792,12480
8792,12481
8792,12482
420,16164
420,16158
388,13609
388,13607
388,13608
388,13606
2758,27189
2758,26058
2758,26056
388,13053
388,13054
388,24757
388,24758
388,1828
388,1827
388,21025
388,21024
388,21700
388,21702
388,21701
5513,27483
388,10892
388,10894
388,10893
388,10895
388,10896
388,9902
388,9252
388,5733
388,5730
388,24651
388,24650
388,898
388,899
388,901
388,900
388,27150
388,27151
388,27149
388,27148
388,27147
388,27146
388,27145
388,7125
388,7124
388,15085
420,9041
8795,13370
8795,2270
8795,429
8685,7921
4724,20240
8685,6027
8685,7389
8685,17520
8796,24707
8685,25648
8685,3273
752,27213
314,27389
314,27310
314,27309
314,27189
314,26058
314,26056
388,6450
388,6451
388,6452
388,6453
388,6454
388,6455
1243,22370
8094,26927
8094,26701
8094,24404
8094,24402
8790,27213
8798,24778
8798,5858
532,27520
8606,27520
3369,27520
8786,27520
7266,27520
7266,27213
8766,27520
8751,27520
870,27520
107,27520
1232,27520
566,27520
8451,27520
8440,27520
1441,27520
8785,18380
8785,25776
8785,26407
8801,27213
8801,17341
8801,26029
8801,17336
8801,26031
8801,27520
8801,10613
8801,25090
8801,1123
8801,10614
8801,1121
8790,26066
1943,23365
8803,27425
8803,16358
8803,9769
8803,9768
8803,9765
8803,27426
8804,1125
8804,1126
8804,1127
8804,1128
8804,1129
8804,1130
8804,1131
8804,1132
8804,1133
8804,1134
8804,11820
8804,11825
8804,7471
8804,7469
8804,7472
8804,7470
8804,7496
8805,13835
388,7471
388,7469
388,7472
8806,17267
388,7494
388,7496
388,104
388,103
388,105
388,21857
8808,2303
8808,27482
8808,25574
8809,5214
8809,5216
8809,5217
8809,5215
8809,5218
8809,5201
8809,5202
8809,5209
8809,5210
8809,5211
8809,5212
8809,5200
8809,5213
8809,5205
8809,5204
8809,5207
8809,5203
8809,5206
8809,5208
8805,9028
8809,22621
8805,9029
468,20398
468,27120
468,20405
4106,22461
8810,27245
8805,5055
8805,25263
8805,5062
112,27502
8702,19673
130,619
130,620
6298,25932
6298,17721
6298,25963
6298,17724
8813,2920
8258,27558
8814,25042
8814,10820
8814,10838
8814,10830
8814,10835
8814,10817
8814,10836
8814,10824
8814,10837
8814,10834
8814,10841
8814,10839
8814,10833
8814,10829
8814,10816
8814,10822
8814,10814
8814,10815
8814,10818
8814,10819
8814,10821
8814,10825
8814,10826
8814,10823
8814,10827
8814,10828
8814,10831
8814,10832
8814,10840
8805,23361
8805,9041
8816,8823
8685,1695
8447,26465
8447,20742
8447,20740
8447,20738
8817,17756
6656,27389
6656,27189
3236,7424
8739,22465
8739,14152
8739,3359
8739,25838
4803,27502
4803,27389
830,22464
8819,9039
8821,26042
8821,13962
8821,25714
8732,6259
8823,26066
8823,11866
8823,11869
8823,11870
8823,11871
8823,11874
8823,11875
8823,26067
8823,26068
8732,9032
8825,11820
8739,21690
8739,21689
7019,2164
109,6271
5879,17806
8828,9036
8829,7316
8829,7317
8829,7318
8829,26836
8829,26575
8829,27604
8829,26581
8829,26570
8829,26572
8829,26577
8829,26580
8829,26850
8829,26583
8829,26617
8829,26608
8830,19673
8830,19674
8831,19673
8831,19674
8832,22808
8833,25238
8666,22222
8446,16930
8446,13961
8446,5549
8761,2162
2620,27023
8761,2166
8522,26068
8522,11875
8522,26066
8522,26067
8522,11874
8522,26069
8522,25862
8522,11866
8522,11870
8522,11869
8522,11868
8522,11871
8522,9067
8522,9069
8522,9066
8522,9065
8522,9061
8522,9057
8522,2167
8522,2166
8522,2165
8522,10146
8522,10141
8522,440
8522,439
8522,482
8522,481
8522,2163
8522,2162
8833,27535
8833,24734
1616,25163
2758,3677
227,26976
227,26977
227,26978
227,26979
227,26980
227,27121
227,27122
227,27123
227,27660
8040,5053
227,27291
227,27292
227,27294
227,27295
227,27558
8837,19673
8837,19674
8838,12422
8833,24732
8732,26932
8841,13334
8258,27698
8258,26302
8258,27699
8258,19875
8626,27698
8842,22621
8842,22480
8742,4192
101,27483
8742,11873
101,16935
8742,14753
8742,14754
905,25816
8666,22604
227,13575
227,13576
227,13574
227,13577
227,13578
227,13579
227,13584
227,13580
227,13582
227,13583
227,13585
227,13587
227,23388
8844,2166
8844,2163
8844,6211
8844,987
4106,6280
8805,23106
8659,1718
8847,26935
1882,27735
8849,3361
6317,12801
8849,1099
8760,17720
8694,27033
8694,27025
8694,27028
8694,27024
144,6561
144,26248
565,27680
565,27681
565,27682
565,27683
227,27698
227,27699
5337,13891
5337,15463
5337,12042
5337,11090
247,27604
247,27703
247,27596
247,24231
247,6556
247,27510
247,27724
247,27676
247,27535
247,27511
247,27623
247,27509
978,26559
8666,21416
8855,11846
8855,11847
1429,24675
8844,6876
8844,6875
8857,11820
8858,21611
565,24308
565,24309
565,24310
565,24311
565,1280
565,1279
247,25920
247,7431
247,25305
247,25304
247,6876
247,6877
247,6878
247,6879
247,6880
8454,27735
8861,5059
2591,7229
8860,18378
8862,24743
8862,24744
8862,24742
8862,24748
8862,24747
8862,24749
8862,24746
8862,24745
8863,10536
8863,10535
8863,10537
8863,10538
8863,10540
8863,10539
8864,27020
8863,24588
8863,24589
8863,13704
8863,13705
8529,27213
8529,17336
8867,19673
8867,19674
247,25634
247,25635
247,25636
247,25633
247,25637
7566,27131
7566,27372
8872,27735
8872,6284
8872,6282
8872,6283
8872,6273
8872,6281
8872,6280
8872,6278
8872,6263
8872,6279
8872,6261
8850,27808
8850,27809
8850,27810
8850,27812
8850,27811
8876,9041
8876,9040
8876,9026
8876,9039
8876,9038
8876,9037
8876,9036
8876,17522
8876,17521
8876,17520
8805,26494
8876,21574
8805,27428
8805,25266
8805,24745
8805,24747
8446,27727
8877,10146
8042,26165
8625,7389
8878,27683
8778,524
8778,523
8526,25315
3572,27550
3572,18750
3572,18751
3572,18752
3572,18753
3572,18754
468,18374
468,18372
8882,12891
8790,2439
247,6323
247,6384
247,6322
247,6324
905,23463
247,12413
8884,24434
8672,27899
8844,959
8844,962
8844,983
8844,974
8672,23311
8657,27865
8888,4962
565,26927
565,26701
565,24404
565,24403
565,24402
565,24401
8447,15868
39,27735
39,6284
39,6282
39,6280
39,6279
8885,27856
8860,21547
8890,27924
8890,27932
8890,27926
4803,27082
4803,27530
8446,27809
8446,27811
3480,27675
8894,24745
8894,20742
8894,24747
8805,19737
8805,19742
8895,25776
8895,25777
1882,27179
4293,25969
4293,23395
4293,23396
1752,22386
5764,27896
5764,27213
5764,27735
5513,16936
8798,27793
8798,27791
8798,27526
8798,14940
51,5726
101,27896
101,27730
101,27733
101,27729
8777,27653
8777,27502
8777,23106
1605,27449
8685,5058
8900,19673
8900,19674
8901,19673
8901,19674
8258,14550
8902,23360
8902,23362
8902,23365
8902,14152
4368,26407
4368,26144
4368,26106
4368,26083
4368,26406
53354,26105
4368,27558
8902,27675
8902,27390
8902,8578
8902,27391
8902,24926
8902,24927
8902,24929
8902,9041
8902,9040
8902,9039
8902,9027
8902,27205
8902,5066
8902,5057
8902,5052
8902,5058
8902,25996
8902,25995
8902,25998
8902,25993
8902,4187
8902,4184
8903,22557
7006,27483
7006,16928
7006,16930
7006,16929
7006,16936
7006,16934
7006,16937
7006,16935
7006,17770
7006,16931
7006,17327
7006,16932
8906,17259
905,26836
8907,22519
8907,22370
8907,21568
8907,23425
4294,27960
2285,27962
2285,27963
2285,27966
2285,27967
2285,28000
8850,28024
8911,27698
8911,26302
8911,25104
8911,25106
8911,19882
8911,26220
8911,27699
8911,21168
8911,21174
8911,21169
8911,21171
8911,21170
8788,22228
8788,22225
8788,22227
497,28047
8685,5049
8685,26961
421,15866
421,15872
421,15867
421,15870
421,15871
8915,1003
8916,26935
8918,28107
8918,28106
8850,27880
8697,14274
8697,16017
8697,14272
8697,14273
8697,14275
8697,16015
8697,16016
2758,13449
8924,9040
8924,9026
8924,9028
8924,9029
8924,9032
8924,9034
8924,9030
8924,9036
8890,27927
8890,27935
8890,27940
8890,27941
8890,27943
8890,27949
8890,27952
8890,27954
8890,27955
8890,27956
447,28061
7630,6197
7630,9034
8507,28067
8926,26571
3634,25991
8927,28061
8928,23998
8929,1701
8135,11785
8135,11786
8135,11787
8135,11788
4051,14614
8931,15848
8931,15851
905,27213
1569,26935
1569,19473
8666,7316
8666,2166
8666,21568
8666,15204
8932,20743
8932,20742
8932,20740
8932,20739
5740,16205
8346,25981
838,27205
247,27497
247,26275
8936,26066
8936,11868
8936,26069
8936,11873
8685,11855
247,25925
8685,11858
247,4519
8937,22480
8938,25925
8932,17010
8939,9683
8180,27020
6611,27214
2812,8217
8180,17341
8180,9026
8180,6259
2812,2319
8942,23105
8945,26935
8665,10606
8949,19674
8950,6284
8950,6282
8950,6281
8950,6273
8950,6280
8950,6261
8950,6271
8950,6274
8950,6270
8950,6260
8950,16603
8951,28183
8951,11873
8952,9062
8952,9057
8950,27395
8950,2445
8950,538
8950,149
5352,10146
2540,28061
2591,26234
2591,26231
2591,26232
2591,26230
2591,25163
2591,25300
2591,16251
2591,16252
2591,12173
2591,12172
2591,12803
8287,28061
8954,4606
8955,27205
227,21724
227,21723
227,21731
227,21725
227,21730
227,21726
227,21729
227,21727
227,21732
227,21728
227,21733
227,21734
227,4617
227,4616
227,28189
8957,8071
2097,6559
8958,26844
8959,26749
8951,28067
8960,2082
8951,24746
8951,24747
8951,24742
8747,28183
8951,11875
2591,27482
8961,28201
8961,28202
247,7129
8943,28047
8962,9026
8962,9040
6968,27698
6968,25104
2986,26238
3444,28216
3444,28217
3444,28218
2986,26239
1882,28061
1882,25010
1882,25008
1882,25645
1882,26930
1882,26931
8967,27395
4727,28216
4727,28217
8907,21417
8968,28061
101,28280
8970,22373
1409,28283
1409,28148
1409,28059
8943,21025
8943,11785
8409,28183
8747,11866
8924,28061
8850,28280
8972,1607
8972,26345
8973,5063
8975,23909
8975,23910
8975,23911
8975,23912
8493,28067
8493,28183
8493,26068
8493,26066
8493,11875
8493,27395
8493,11874
8493,26067
8493,26069
8493,25862
8493,11866
8493,11870
8493,11869
8493,11867
8493,11868
8493,11872
8493,11871
8850,28151
770,28280
770,28151
770,28024
2591,16724
8978,7674
8665,2197
8665,7441
8980,16928
8980,16936
5130,26720
5130,26627
8844,6880
2591,594
8984,9768
2758,27200
8067,27483
8986,12801
8732,8191
8732,14210
8732,14211
8732,8190
8732,14008
8732,8192
8732,14209
8732,14208
8732,14213
8732,20021
54,28209
1871,1722
1871,1723
2591,13659
8988,28017
8989,26466
8989,1263
8989,1264
8989,24978
8989,26459
8989,26460
8989,26461
8989,26462
8989,26463
8989,26464
8989,26465
420,22463
